canonical_key,brand,product_line,shade_code,shade_name,level,normalized_tones,color_type,sub_range,mixing_ratio,discontinued_status,gray_coverage_claim,metadata_json
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.09,6.09/6NCh,6.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""09""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.03,6.03/6NG,6.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""03""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.09,8.09/8NCh,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""09""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.03,8.03/8NG,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""03""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.06,5.06/5NR,5.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""06""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.06,7.06/7NR,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""06""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.09,4.09/4NCh,4.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""09""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,4.03,4.03/4NG,4.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""03""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,9.034,9.034/9NGC,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""034""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,7.034,7.034/7NGC,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""034""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,5.034,5.034/5NGC,5.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""034""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,8.01,8.01/8NB,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""01""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Moroccanoil Professional::Color Rhapsody::US,Moroccanoil,Color Rhapsody,6.01,6.01/NB,6.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""01""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Rhapsody Permanent / Color Calypso Demi-Permanent'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,12Ab,12Ab,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Ab""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,12Av,12Av,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Av""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,12N,12N,12.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""N""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,10Ab,10Ab,10.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Ab""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,10N,10N,10.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""N""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,10Gb,10Gb,10.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Gb""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,9Av,9Av,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Av""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,9N,9N,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""N""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,9Gb,9Gb,9.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Gb""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8Va,8Va,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Va""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8Ag,8Ag,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Ag""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8Ab,8Ab,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Ab""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8N,8N,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""N""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8Gb,8Gb,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Gb""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8Gr,8Gr,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Gr""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,8T,8T,8.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""T""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,7Aa,7Aa,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Aa""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,7Ag,7Ag,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Ag""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,7Av,7Av,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Av""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,7N,7N,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""N""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
Redken::Color Fusion::US,Redken,Color Fusion,7Gb,7Gb,7.0,Other,permanent,,,Active per manufacturer PDF extract (batch09 seed package),,"{""manufacturer_tone_codes"": [""Gb""], ""manufacturer_tone_descriptions"": [], ""source_confidence"": ""high"", ""evidence_status"": ""manufacturer_stated"", ""assumptions"": [""Converted from normalized_haircolor_seed_package v3 (batch09)"", ""Seed product_line='Color Fusion Advanced Performance Color Cream'""], ""data_gaps"": []}"
